title,url,summary,content,author,combined_text,Relevance_Score,Relevant_to_Education_in_UAE
"Charms Education Study Abroad Fair 2023 sees strong response for higher education in Canada, US, UK, Germany and UAE",https://www.khaleejtimes.com/kt-network/charms-education-study-abroad-fair-2023-sees-strong-response-for-higher-education-in-canada-us-uk,Hundreds of UAE students are expected to seek higher education admission and career guidance from more than 30 international universities participating at the Study Abroad Education Fair,,,"Charms Education Study Abroad Fair 2023 sees strong response for higher education in Canada, US, UK, Germany and UAE. Hundreds of UAE students are expected to seek higher education admission and career guidance from more than 30 international universities participating at the Study Abroad Education Fair",0.4713340997695923,True
UAE: 10 schools in top 15 in Middle East education rankings,https://www.khaleejtimes.com/uae/education/uae-10-schools-in-top-15-in-middle-east-education-rankings,These schools also ranked as part of the top 125 private educational institutions worldwide,,,UAE: 10 schools in top 15 in Middle East education rankings. These schools also ranked as part of the top 125 private educational institutions worldwide,0.42160284519195557,True
Watch: UAE Vice-President launches 11 educational complexes,https://www.khaleejtimes.com/uae/education/watch-uae-vice-president-launches-11-educational-complexes,"Each complex is the equivalent of 4 schools, boasting between 86 to 92 classrooms, and can accommodate over 2,500 students each",,,"Watch: UAE Vice-President launches 11 educational complexes. Each complex is the equivalent of 4 schools, boasting between 86 to 92 classrooms, and can accommodate over 2,500 students each",0.5031065344810486,True
"'You are now like my daughters': UAE businessman welcomes 3 Afghan girls to Dubai, sponsors their education",https://www.khaleejtimes.com/uae/you-are-now-like-my-daughters-uae-businessman-welcomes-3-afghan-girls-to-dubai-sponsors-their-ed,The girls thanked the businessman and even handed him a small token of their appreciation,,,"'You are now like my daughters': UAE businessman welcomes 3 Afghan girls to Dubai, sponsors their education. The girls thanked the businessman and even handed him a small token of their appreciation",0.5394808053970337,True
"UAE jobs: Students could soon be hired directly from schools, says educator",https://www.khaleejtimes.com/uae/education/uae-jobs-students-could-soon-be-hired-directly-from-schools-says-educator,"He adds that with children absorbing and assimilating knowledge at a much faster pace, schools will have to up their game",,,"UAE jobs: Students could soon be hired directly from schools, says educator. He adds that with children absorbing and assimilating knowledge at a much faster pace, schools will have to up their game",0.8607017993927002,True
"UAE: Education group hires nearly 2,500 new teachers in less than a year",https://www.khaleejtimes.com/uae/uae-education-group-hires-nearly-2500-new-teachers-in-less-than-a-year,The new teachers came from around the world into the network of 44 schools across the UAE and Qatar,,,"UAE: Education group hires nearly 2,500 new teachers in less than a year. The new teachers came from around the world into the network of 44 schools across the UAE and Qatar",0.9481385946273804,True
UAE higher education policys impact: Four universities now in top 500,https://www.khaleejtimes.com/kt-network/uae-higher-education-policys-impact-four-universities-now-in-top-500,UAE climbs the ladder in QS World University ranking,,,UAE higher education policys impact: Four universities now in top 500. UAE climbs the ladder in QS World University ranking,0.4517046809196472,True
UAE: 9 children on ventilators graduate in hospital after special educational programme,https://www.khaleejtimes.com/lifestyle/health/uae-9-children-on-ventilators-graduate-in-hospital-after-special-educational-programme,"The kids aged 2 to 4 were enrolled in the 'Tiny Treasures' programme, includes subjects such as math, languages, and art",,,"UAE: 9 children on ventilators graduate in hospital after special educational programme. The kids aged 2 to 4 were enrolled in the 'Tiny Treasures' programme, includes subjects such as math, languages, and art",0.5230934619903564,True
"UAE educational boom: 50 new schools to accommodate 150,000 students by 2027",https://www.khaleejtimes.com/uae/education/uae-educational-boom-50-new-schools-to-accommodate-150000-students-by-2027,Demand for high-quality education institutes will fuel the rise of international schools in the Emirates and GCC region,,,"UAE educational boom: 50 new schools to accommodate 150,000 students by 2027. Demand for high-quality education institutes will fuel the rise of international schools in the Emirates and GCC region",0.8778252005577087,True
UAE moves towards smarter education,https://www.khaleejtimes.com/uae/uae-moves-towards-smarter-education-2,"DUBAI - From MBAs for school students to advanced robots in classrooms, changes in teaching and learning continued to dominate discussions at education conferences in Dubai.",,,"UAE moves towards smarter education. DUBAI - From MBAs for school students to advanced robots in classrooms, changes in teaching and learning continued to dominate discussions at education conferences in Dubai.",0.7330983877182007,True
UAE jobs: New system announced to recognise education certificates issued abroad,https://www.khaleejtimes.com/uae/uae-jobs-new-system-announced-to-recognise-education-certificates-issued-abroad,"The scheme has eliminated several criteria and conditions from the previous system, including the need for attesting previous degrees and a minimum physical presence requirement",,,"UAE jobs: New system announced to recognise education certificates issued abroad. The scheme has eliminated several criteria and conditions from the previous system, including the need for attesting previous degrees and a minimum physical presence requirement",0.5385175347328186,True
UAE: Education authority issues clarification on Grade 12 exam scores,https://www.khaleejtimes.com/uae/education/uae-education-authority-issues-clarification-on-grade-12-exam-scores,A technical committee - comprising education experts - investigated the issue and meticulously examined the observations and concerns,,,UAE: Education authority issues clarification on Grade 12 exam scores. A technical committee - comprising education experts - investigated the issue and meticulously examined the observations and concerns,0.6636078953742981,True
